Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697060903.534044,363,78473,0,GPS1_Frame,42.33853127,-71.086233235,21.573,328138.32895737415,4689471.900344981,19,T,5
1697060906.0012136,364,78474,0,GPS1_Frame,42.33853126333333,-71.086233305,21.572,328138.3231724466,4689471.899746183,19,T,5
1697060908.4684346,365,78475,0,GPS1_Frame,42.338531251666666,-71.086233235,21.578,328138.3289074274,4689471.898309205,19,T,5
1697060910.935877,366,78476,0,GPS1_Frame,42.338531251666666,-71.08623323833334,21.577,328138.3286328203,4689471.898315942,19,T,5
1697060913.4030793,367,78477,0,GPS1_Frame,42.33853128,-71.08623322833333,21.575,328138.329533834,4689471.901441931,19,T,5
1697060915.8697863,368,78478,0,GPS1_Frame,42.338531275,-71.08623325,21.569,328138.32773526,4689471.900930511,19,T,5
1697060918.3366082,369,78479,0,GPS1_Frame,42.33853127166667,-71.08623326333333,21.573,328138.32662774634,4689471.90058732,19,T,5
1697060920.801944,370,78480,0,GPS1_Frame,42.338531245,-71.08623324333334,21.567,328138.3282027431,4689471.897585765,19,T,5
1697060923.2668514,371,78481,0,GPS1_Frame,42.338531265,-71.086233205,21.575,328138.33141522424,4689471.899729134,19,T,5
1697060925.730709,372,78482,0,GPS1_Frame,42.33853127333333,-71.08623332,21.585,328138.32196395437,4689471.900886926,19,T,5
1697060928.1958268,373,78483,0,GPS1_Frame,42.338531285,-71.08623330666667,21.586,328138.323094169,4689471.90215547,19,T,5
1697060930.6605182,374,78484,0,GPS1_Frame,42.33853127,-71.08623329333334,21.582,328138.3241517338,4689471.900462884,19,T,5
1697060933.1263,375,78485,0,GPS1_Frame,42.33853127333333,-71.08623327333333,21.584,328138.32580846373,4689471.900792602,19,T,5
1697060935.5930164,376,78486,0,GPS1_Frame,42.338531266666664,-71.08623324166666,21.577,328138.3283990788,4689471.899988314,19,T,5
1697060938.060198,377,78487,0,GPS1_Frame,42.338531278333335,-71.08623323166667,21.584,328138.3292546843,4689471.9012635965,19,T,5
1697060940.5274117,378,78488,0,GPS1_Frame,42.338531265,-71.086233295,21.579,328138.3240008084,4689471.899911041,19,T,5
1697060942.9937677,379,78489,0,GPS1_Frame,42.33853128333333,-71.08623326666667,21.578,328138.32638492365,4689471.901889551,19,T,5
1697060945.4610686,380,78490,0,GPS1_Frame,42.33853126166667,-71.08623323,21.58,328138.3293465816,4689471.899409522,19,T,5
1697060947.928164,381,78491,0,GPS1_Frame,42.338531233333335,-71.08623323333333,21.581,328138.32899478415,4689471.896270059,19,T,5
1697060950.3946242,382,78492,0,GPS1_Frame,42.338531268333334,-71.086233225,21.576,328138.3297766568,4689471.900139699,19,T,5
1697060952.8621955,383,78526,0,GPS1_Frame,42.33853125833333,-71.08623311333334,21.579,328138.33894877695,4689471.898803572,19,T,5
1697060955.329566,384,78527,0,GPS1_Frame,42.338531255,-71.086233145,21.587,328138.3363309223,4689471.898497437,19,T,5
1697060957.7969432,385,78528,0,GPS1_Frame,42.33853127333333,-71.08623310666667,21.581,328138.3395388607,4689471.900455734,19,T,5
1697060960.2625475,386,78529,0,GPS1_Frame,42.33853126166667,-71.08623321333333,21.598,328138.33071962115,4689471.899375835,19,T,5
1697060962.7296398,387,78530,0,GPS1_Frame,42.33853125666667,-71.08623316833334,21.594,328138.33441320725,4689471.898729669,19,T,5
