Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,UTC_Time,Latitude,UTM_northing,Longtitude,UTM_easting,Altitude,Zone,Letter
1695743193.4086328,39,56794,0,GPS_frame,,42.33784833333334,4689413.162536528,-71.09467500000001,327441.0080647557,18.8,19,T
1695743194.4105039,40,56795,0,GPS_frame,,42.337855000000005,4689413.896054742,-71.09467166666667,327441.3009115405,18.6,19,T
1695743195.4102104,41,56796,0,GPS_frame,,42.33786166666667,4689414.619426047,-71.09466333333333,327442.00567471154,18.7,19,T
1695743196.4098291,42,56797,0,GPS_frame,,42.33786333333334,4689414.787585279,-71.094655,327442.69676102116,18.6,19,T
1695743197.4100935,43,56798,0,GPS_frame,,42.33786666666666,4689415.140815292,-71.09464666666666,327443.39240618225,18.5,19,T
1695743198.411836,44,56799,0,GPS_frame,,42.33787,4689415.497427636,-71.09464,327443.95074580936,18.3,19,T
1695743199.4103637,45,56800,0,GPS_frame,,42.33787333333333,4689415.857422277,-71.094635,327444.3717799222,18.1,19,T
1695743200.4006348,46,56801,0,GPS_frame,,42.33787666666667,4689416.214034698,-71.09462833333333,327444.9301194411,17.7,19,T
1695743201.4077618,47,56802,0,GPS_frame,,42.33788,4689416.567264925,-71.09462,327445.62576433993,17.4,19,T
1695743202.4109793,48,56803,0,GPS_frame,,42.33788166666667,4689416.7354245065,-71.09461166666667,327446.31685035734,17.1,19,T
1695743203.410152,49,56804,0,GPS_frame,,42.33788666666666,4689417.273725581,-71.09460333333332,327447.0170539266,16.8,19,T
1695743204.409718,50,56805,0,GPS_frame,,42.33789,4689417.62695601,-71.094595,327447.71269861027,16.6,19,T
1695743205.4097934,51,56806,0,GPS_frame,,42.33789333333334,4689417.980186507,-71.09458666666666,327448.40834322164,16.4,19,T
1695743206.4104407,52,56807,0,GPS_frame,,42.337894999999996,4689418.151728524,-71.09458,327448.9621236102,16.2,19,T
1695743207.4101114,53,56808,0,GPS_frame,,42.337900000000005,4689418.690029854,-71.09457166666667,327449.6623268315,16.0,19,T
1695743208.4126985,54,56809,0,GPS_frame,,42.337898333333335,4689418.488048399,-71.09456333333333,327450.34429510264,15.7,19,T
1695743209.4093826,55,56810,0,GPS_frame,,42.337898333333335,4689418.471137724,-71.094555,327451.0308221051,15.5,19,T
1695743210.4103823,56,56811,0,GPS_frame,,42.337900000000005,4689418.639297828,-71.09454666666667,327451.72190777597,15.4,19,T
1695743211.4128263,57,56812,0,GPS_frame,,42.33790166666666,4689418.8040758995,-71.09453666666667,327452.55029880634,15.2,19,T
1695743212.401961,58,56813,0,GPS_frame,,42.337905,4689419.157306867,-71.09452833333333,327453.24594303605,15.1,19,T
1695743213.4097917,59,56814,0,GPS_frame,,42.337909999999994,4689419.692226542,-71.09451833333333,327454.0834511826,14.9,19,T
1695743214.4109898,60,56815,0,GPS_frame,,42.33791166666666,4689419.857004888,-71.09450833333334,327454.91184202,14.8,19,T
1695743215.4102926,61,56816,0,GPS_frame,,42.337915,4689420.203472011,-71.09449666666666,327455.8820967449,14.7,19,T
1695743216.4010248,62,56817,0,GPS_frame,,42.337920000000004,4689420.7383919945,-71.09448666666667,327456.7196045548,14.8,19,T
1695743217.40797,63,56818,0,GPS_frame,,42.337925,4689421.269930071,-71.094475,327457.69441757747,14.8,19,T
1695743218.4497714,64,56819,0,GPS_frame,,42.33793000000001,4689421.801468282,-71.09446333333334,327458.6692304482,15.0,19,T
1695743219.4102235,65,56820,0,GPS_frame,,42.33793333333333,4689422.14793591,-71.09445166666666,327459.63948469795,15.3,19,T
1695743220.4590218,66,56821,0,GPS_frame,,42.33793833333334,4689422.679474384,-71.09444,327460.6142972879,15.6,19,T
1695743221.448738,67,56822,0,GPS_frame,,42.337945000000005,4689423.3893198585,-71.094425,327461.8682787443,15.8,19,T
1695743222.4501338,68,56823,0,GPS_frame,,42.33795166666667,4689424.105929347,-71.09441333333332,327462.8476493726,16.0,19,T
1695743223.4475234,69,56824,0,GPS_frame,,42.33795666666666,4689424.6340863705,-71.0944,327463.9597667058,16.0,19,T
1695743224.4495678,70,56825,0,GPS_frame,,42.33796166666666,4689425.169007289,-71.09439,327464.79727334547,15.8,19,T
1695743225.4088612,71,56826,0,GPS_frame,,42.337966666666674,4689425.703928306,-71.09438,327465.6347798595,15.8,19,T
1695743226.4122286,72,56827,0,GPS_frame,,42.33797166666667,4689426.238849415,-71.09437,327466.4722862394,15.7,19,T
1695743227.4488664,73,56828,0,GPS_frame,,42.33797666666666,4689426.77038881,-71.09435833333333,327467.44709771837,15.7,19,T
1695743228.4095566,74,56829,0,GPS_frame,,42.33798166666667,4689427.301928338,-71.09434666666667,327468.42190904554,15.7,19,T
1695743229.4094748,75,56830,0,GPS_frame,,42.337986666666666,4689427.833467994,-71.094335,327469.39672022086,15.8,19,T
1695743230.4487283,76,56831,0,GPS_frame,,42.33799333333333,4689428.543314992,-71.09432,327470.65069981944,16.3,19,T
1695743231.4496713,77,56832,0,GPS_frame,,42.33799833333334,4689429.068091497,-71.094305,327471.9001210027,16.6,19,T
1695743232.412027,78,56833,0,GPS_frame,,42.338005,4689429.784702338,-71.09429333333333,327472.8794897858,16.7,19,T
1695743233.4431658,79,56834,0,GPS_frame,,42.338010000000004,4689430.312860912,-71.09428,327473.9916054134,16.7,19,T
1695743234.4502077,80,56835,0,GPS_frame,,42.338015,4689430.841019657,-71.09426666666667,327475.1037208671,16.6,19,T
1695743235.450992,81,56836,0,GPS_frame,,42.33802166666666,4689431.554249288,-71.09425333333334,327476.22039419156,17.0,19,T
1695743236.4098403,82,56837,0,GPS_frame,,42.33802666666667,4689432.08579,-71.09424166666666,327477.19520415197,17.0,19,T
1695743237.409016,83,56838,0,GPS_frame,,42.338031666666666,4689432.61394924,-71.09422833333333,327478.30731906864,17.1,19,T
1695743238.4146338,84,56839,0,GPS_frame,,42.33803666666666,4689433.14210865,-71.094215,327479.41943380726,17.1,19,T
1695743239.4104457,85,56840,0,GPS_frame,,42.33804166666667,4689433.670268236,-71.09420166666668,327480.5315483762,17.4,19,T
1695743240.4088247,86,56841,0,GPS_frame,,42.33804833333333,4689434.383498705,-71.09418833333334,327481.6482206745,17.5,19,T
1695743241.401027,87,56842,0,GPS_frame,,42.33805333333333,4689434.911658632,-71.09417499999999,327482.7603348651,17.7,19,T
1695743242.4107554,88,56843,0,GPS_frame,,42.33806,4689435.624889445,-71.09416166666666,327483.8770067321,17.9,19,T
1695743243.4070394,89,56844,0,GPS_frame,,42.33806500000001,4689436.156431192,-71.09415,327484.85181551357,17.9,19,T
