Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_Easting,UTM_Northing,Zone,Letter
1698708297.2727926,103,1698708297,271999835,GPS1_Frame,42.272104999999996,-71.02833833333334,11.3,332732.0101810538,4681980.439230001,19,T
1698708298.2433698,104,1698708298,241764068,GPS1_Frame,42.27208,-71.02838166666668,11.3,332728.37039671326,4681977.748343067,19,T
1698708299.2417693,105,1698708299,240558862,GPS1_Frame,42.27205166666666,-71.02842000000001,11.3,332725.1341362012,4681974.677498141,19,T
1698708300.242871,106,1698708300,240318298,GPS1_Frame,42.27202166666666,-71.02844833333333,11.3,332722.71815350745,4681971.401939098,19,T
1698708301.2440884,107,1698708301,242146730,GPS1_Frame,42.27198666666666,-71.02845833333335,11.4,332721.800873234,4681967.535155954,19,T
1698708302.243161,108,1698708302,240805864,GPS1_Frame,42.27195166666667,-71.02844833333333,11.5,332722.53297333047,4681963.629077999,19,T
1698708303.2419157,109,1698708303,239977359,GPS1_Frame,42.27191500000001,-71.02842166666666,11.6,332724.63515051594,4681959.505186734,19,T
1698708304.2727132,110,1698708304,270584344,GPS1_Frame,42.271879999999996,-71.02838666666666,11.8,332727.4289821979,4681955.549991975,19,T
1698708305.2442832,111,1698708305,242002487,GPS1_Frame,42.27184666666667,-71.02835,11.8,332730.3646746236,4681951.776592157,19,T
1698708306.2424095,112,1698708306,240789413,GPS1_Frame,42.271815,-71.02831666666665,11.7,332733.0298815762,4681948.194810478,19,T
1698708307.2430117,113,1698708307,241588115,GPS1_Frame,42.271785,-71.02828333333333,11.8,332735.69950000197,4681944.798098024,19,T
1698708308.2418413,114,1698708308,240962266,GPS1_Frame,42.27176166666666,-71.02825,11.8,332738.38675548666,4681942.141659124,19,T
1698708309.2430992,115,1698708309,241527318,GPS1_Frame,42.271744999999996,-71.02821333333333,11.8,332741.36654489476,4681940.218945406,19,T
1698708310.2434015,116,1698708310,241037607,GPS1_Frame,42.27174166666667,-71.02817,11.8,332744.93139897566,4681939.76368144,19,T
1698708311.2442865,117,1698708311,241396188,GPS1_Frame,42.271750000000004,-71.028125,11.8,332748.66456061596,4681940.600622034,19,T
1698708312.242685,118,1698708312,240525722,GPS1_Frame,42.27177166666667,-71.02808,11.8,332752.4329871231,4681942.918109476,19,T
1698708313.2740767,119,1698708313,272564172,GPS1_Frame,42.27179666666666,-71.028035,11.8,332756.2102273711,4681945.605735099,19,T
1698708314.2424467,120,1698708314,240419626,GPS1_Frame,42.27182333333334,-71.02799166666667,11.9,332759.85442403547,4681948.481704613,19,T
1698708315.2427926,121,1698708315,240769386,GPS1_Frame,42.27184833333334,-71.02794999999999,11.9,332763.35676110134,4681951.175881587,19,T
1698708316.2431011,122,1698708316,240827798,GPS1_Frame,42.27187000000001,-71.027915,11.9,332766.30048530694,4681953.513018788,19,T
1698708317.24181,123,1698708317,240138769,GPS1_Frame,42.27189166666667,-71.02788833333334,11.9,332768.55696474656,4681955.866525418,19,T
1698708318.2410398,124,1698708318,239820003,GPS1_Frame,42.27192,-71.02787333333335,11.9,332769.8689342852,4681958.983220546,19,T
1698708319.2418056,125,1698708319,240176439,GPS1_Frame,42.27195333333334,-71.02787666666667,11.9,332769.68219336536,4681962.691130089,19,T
1698708320.24157,126,1698708320,239571094,GPS1_Frame,42.27199166666666,-71.02789833333333,11.9,332767.99674446613,4681966.990254245,19,T
1698708321.2424388,127,1698708321,240389585,GPS1_Frame,42.27202833333334,-71.02793166666667,11.8,332765.34475205804,4681971.127226801,19,T
1698708322.2740083,128,1698708322,271657228,GPS1_Frame,42.272061666666666,-71.02796666666667,11.7,332762.5464986982,4681974.897338016,19,T
1698708323.2416139,129,1698708323,239661216,GPS1_Frame,42.27209666666666,-71.02800166666665,11.7,332759.75265652675,4681978.852518575,19,T
1698708324.2417135,130,1698708324,239601612,GPS1_Frame,42.27212833333333,-71.02803166666666,11.7,332757.3623454131,4681982.427742436,19,T
1698708325.2735507,131,1698708325,272058725,GPS1_Frame,42.27215666666666,-71.02805833333333,11.7,332755.2381163431,4681985.626283082,19,T
1698708326.2415814,132,1698708326,239729404,GPS1_Frame,42.27218,-71.02808166666667,11.7,332753.37556032324,4681988.263072126,19,T
1698708327.2451744,133,1698708327,241787910,GPS1_Frame,42.27220333333333,-71.02810500000001,11.8,332751.5130057479,4681990.899861715,19,T
1698708328.24199,134,1698708328,239868879,GPS1_Frame,42.27222666666667,-71.02813166666667,11.9,332749.37555695395,4681993.543199946,19,T
1698708329.2427092,135,1698708329,240775108,GPS1_Frame,42.27225,-71.02815833333334,12.0,332747.2381098066,4681996.1865388835,19,T
1698708330.2410076,136,1698708330,239662885,GPS1_Frame,42.27227666666666,-71.02818333333333,12.1,332745.2469290438,4681999.196740644,19,T
1698708331.2428808,137,1698708331,241121530,GPS1_Frame,42.272301666666664,-71.0282,12.1,332743.938579849,4682002.005504053,19,T
1698708332.24317,138,1698708332,240829944,GPS1_Frame,42.27232333333333,-71.02820666666666,12.2,332743.4461003663,4682004.424486394,19,T
1698708333.2413924,139,1698708333,240255117,GPS1_Frame,42.272344999999994,-71.02820166666667,12.2,332743.91575431987,4682006.820549553,19,T
1698708334.2412891,140,1698708334,239681720,GPS1_Frame,42.27237,-71.02818333333333,12.3,332745.4938052676,4682009.560555817,19,T
1698708335.2417583,141,1698708335,240031719,GPS1_Frame,42.272395,-71.02815166666666,12.4,332748.17143478687,4682012.274369631,19,T
1698708336.2409563,142,1698708336,239105701,GPS1_Frame,42.272421666666666,-71.02811333333334,12.4,332751.4032602784,4682015.160156427,19,T
1698708337.2429893,143,1698708337,240815639,GPS1_Frame,42.27244833333332,-71.02807666666666,12.5,332754.4976357822,4682018.049218609,19,T
1698708338.2416193,144,1698708338,239933967,GPS1_Frame,42.27247166666666,-71.02804166666667,12.6,332757.44574505,4682020.571419743,19,T
1698708339.240198,145,1698708339,239452123,GPS1_Frame,42.272495,-71.02800833333335,12.7,332760.2564049575,4682023.096895918,19,T
1698708340.2402582,146,1698708340,239136457,GPS1_Frame,42.272515000000006,-71.02798,12.8,332762.6459051119,4682025.262058325,19,T
1698708341.2404292,147,1698708341,239788532,GPS1_Frame,42.272528333333334,-71.02795666666665,12.8,332764.6054302035,4682026.696770293,19,T
1698708342.2409465,148,1698708342,239617347,GPS1_Frame,42.272536666666674,-71.02794333333333,12.9,332765.7270476074,4682027.595920852,19,T
1698708343.2740479,149,1698708343,272344827,GPS1_Frame,42.27254166666667,-71.027935,12.9,332766.42750734126,4682028.134756521,19,T
1698708344.2418115,150,1698708344,239739656,GPS1_Frame,42.27254500000001,-71.02793,12.9,332766.8486647238,4682028.495071583,19,T
1698708345.2426972,151,1698708345,240425825,GPS1_Frame,42.27255166666667,-71.02791833333335,13.0,332767.82842648355,4682029.212428065,19,T
1698708346.242097,152,1698708346,240614891,GPS1_Frame,42.272568333333325,-71.02789333333334,13.0,332769.9342122872,4682031.014004012,19,T
1698708347.240831,153,1698708347,239647388,GPS1_Frame,42.27259333333333,-71.02785666666666,13.1,332773.02416545426,4682033.718005879,19,T
1698708348.2745306,154,1698708348,271713018,GPS1_Frame,42.272626666666675,-71.02781666666667,13.2,332776.4110488704,4682037.340802607,19,T
1698708349.2422452,155,1698708349,240673780,GPS1_Frame,42.27266833333333,-71.027785,13.3,332779.1327327469,4682041.905309003,19,T
1698708350.2421877,156,1698708350,241059303,GPS1_Frame,42.27271833333332,-71.02776833333334,13.4,332780.63943042315,4682047.4246181855,19,T
1698708351.2394934,157,1698708351,238723516,GPS1_Frame,42.272771666666664,-71.02777166666667,13.4,332780.5055815185,4682053.35334547,19,T
1698708352.2435195,158,1698708352,241600513,GPS1_Frame,42.27283166666666,-71.02779833333334,13.4,332778.465112655,4682060.068174385,19,T
1698708353.241585,159,1698708353,239664793,GPS1_Frame,42.27289333333333,-71.02784666666666,13.4,332774.64225297654,4682067.0106287785,19,T
1698708354.2756195,160,1698708354,272568225,GPS1_Frame,42.27296166666667,-71.02790833333333,13.4,332769.73746312445,4682074.71954762,19,T
1698708355.2405202,161,1698708355,239343166,GPS1_Frame,42.27303333333332,-71.02797666666667,13.3,332764.29171638563,4682082.8117018,19,T
1698708356.2432497,162,1698708356,241075038,GPS1_Frame,42.273109999999996,-71.02804833333333,13.2,332758.5843156622,4682091.465612953,19,T
1698708357.2424612,163,1698708357,241076469,GPS1_Frame,42.27319000000001,-71.02812166666666,13.2,332752.7483007011,4682100.49293961,19,T
1698708358.242117,164,1698708358,240458726,GPS1_Frame,42.27327333333333,-71.02819166666667,13.1,332747.1960096909,4682109.883859647,19,T
1698708359.2409692,165,1698708359,239425897,GPS1_Frame,42.273356666666665,-71.02825833333333,12.9,332741.918624997,4682119.268236087,19,T
1698708360.2419033,166,1698708360,240665197,GPS1_Frame,42.27344,-71.02832666666667,12.8,332736.50380994525,4682128.655891408,19,T
1698708361.2429168,167,1698708361,241127967,GPS1_Frame,42.27351999999999,-71.02839666666667,12.8,332730.94274693925,4682137.676689612,19,T
1698708362.2430017,168,1698708362,240891933,GPS1_Frame,42.27359833333333,-71.02847166666668,13.0,332724.9649550732,4682146.522248425,19,T
1698708363.2422082,169,1698708363,240236282,GPS1_Frame,42.273675000000004,-71.02854833333335,13.2,332718.8453247338,4682155.186019441,19,T
1698708364.2446706,170,1698708364,242351770,GPS1_Frame,42.27375,-71.02862666666667,13.6,332712.58385590574,4682163.668003026,19,T
1698708365.2414503,171,1698708365,240228176,GPS1_Frame,42.273825,-71.028705,14.1,332706.3224026747,4682172.149992738,19,T
1698708366.2433963,172,1698708366,240847587,GPS1_Frame,42.273896666666666,-71.02878166666666,14.6,332700.18958935986,4682180.258577089,19,T
1698708367.242895,173,1698708367,241397142,GPS1_Frame,42.27396666666667,-71.02885833333333,15.3,332694.0523805097,4682188.182099115,19,T
1698708368.2425437,174,1698708368,240869283,GPS1_Frame,42.274035000000005,-71.02893166666667,15.9,332688.1856634198,4682195.914008076,19,T
1698708369.241241,175,1698708369,239815950,GPS1_Frame,42.27409833333333,-71.029,16.4,332682.7180596029,4682203.080891392,19,T
1698708370.2418396,176,1698708370,240371465,GPS1_Frame,42.274158333333325,-71.02906666666667,16.8,332677.37908973114,4682209.874367396,19,T
1698708371.2410088,177,1698708371,239718437,GPS1_Frame,42.27421833333333,-71.02913166666667,17.2,332672.1775739753,4682216.664572132,19,T
1698708372.2730572,178,1698708372,271241664,GPS1_Frame,42.27427666666667,-71.02919666666666,17.5,332666.97165769245,4682223.269712884,19,T
1698708373.2762666,179,1698708373,273689270,GPS1_Frame,42.27433166666666,-71.02925499999999,17.7,332662.3067024674,4682229.491617858,19,T
1698708374.2431612,180,1698708374,241528272,GPS1_Frame,42.27437833333333,-71.02930666666666,17.9,332658.1694727157,4682234.775081312,19,T
1698708375.2745519,181,1698708375,271778821,GPS1_Frame,42.27441833333334,-71.02935000000001,18.0,332654.7018197726,4682239.301894361,19,T
1698708376.2418153,182,1698708376,240418672,GPS1_Frame,42.274451666666664,-71.029385,18.1,332651.9037411676,4682243.072055928,19,T
1698708377.2431273,183,1698708377,240999221,GPS1_Frame,42.27447666666667,-71.02941166666666,18.2,332649.770823511,4682245.900496942,19,T
