Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065180.3646011,47,82752,0,GPS1_Frame,42.33861187,-71.08862587166666,-1.021,327941.43769687065,4689485.68916091,19,T,5
1697065182.6549187,48,82753,0,GPS1_Frame,42.33861083666667,-71.08862600333333,-0.862,327941.424031454,4689485.574683528,19,T,5
1697065184.945209,49,82754,0,GPS1_Frame,42.33860997166666,-71.08862611,-0.69,327941.4128847216,4689485.478847694,19,T,5
1697065187.2351127,50,82755,0,GPS1_Frame,42.338609068333334,-71.088626255,-0.532,327941.3984754464,4689485.378832805,19,T,5
1697065189.5255017,51,82756,0,GPS1_Frame,42.338608443333335,-71.08862645,-0.412,327941.38070621167,4689485.309825894,19,T,5
1697065191.8148112,52,82757,0,GPS1_Frame,42.338607683333336,-71.088626555,-0.315,327941.3699831717,4689485.225646142,19,T,5
1697065194.102936,53,82758,0,GPS1_Frame,42.33860729333333,-71.08862715833334,-0.202,327941.3192154676,4689485.183560467,19,T,5
1697065196.2147453,54,82759,0,GPS1_Frame,42.33860579,-71.08862698333333,-0.016,327941.3295320211,4689485.016272608,19,T,5
1697065198.5020907,55,82760,0,GPS1_Frame,42.338605045,-71.08862714833333,0.11,327941.313906954,4689484.933879904,19,T,5
1697065200.7897491,56,82761,0,GPS1_Frame,42.338604796666665,-71.08862726833334,0.176,327941.30334375065,4689484.906547197,19,T,5
1697065203.07761,57,82762,0,GPS1_Frame,42.33860463333333,-71.08862758833334,0.244,327941.27653592586,4689484.889057803,19,T,5
1697065205.1896224,58,82763,0,GPS1_Frame,42.33860454166667,-71.08862781,0.221,327941.2580244972,4689484.879327466,19,T,5
1697065207.4800596,59,82764,0,GPS1_Frame,42.338604268333334,-71.088627955,0.296,327941.2453335468,4689484.8492692895,19,T,5
1697065209.7704074,60,82765,0,GPS1_Frame,42.33860370666667,-71.088628255,0.468,327941.2190869126,4689484.787507534,19,T,5
1697065212.0603995,61,82766,0,GPS1_Frame,42.338603076666665,-71.08862834,0.57,327941.2103660909,4689484.717722823,19,T,5
1697065214.3502727,62,82767,0,GPS1_Frame,42.338603095,-71.08862858666667,0.608,327941.19009513,4689484.720257739,19,T,5
1697065216.6410553,63,82768,0,GPS1_Frame,42.33860327166666,-71.08862880666666,0.584,327941.1724528867,4689484.740320407,19,T,5
1697065218.9314044,64,82769,0,GPS1_Frame,42.33860365333334,-71.08862923333334,0.62,327941.138344107,4689484.783564963,19,T,4
